video1,video2,clip_similarity,video_similarity
v_IceDancing_g02_c05.avi,v_IceDancing_g07_c01.avi,0.92240,0.58526
v_IceDancing_g02_c05.avi,v_IceDancing_g07_c02.avi,0.92272,0.54561
v_IceDancing_g02_c05.avi,v_IceDancing_g07_c04.avi,0.92833,0.50994
v_IceDancing_g02_c05.avi,v_IceDancing_g07_c05.avi,0.92771,0.54302
v_IceDancing_g02_c05.avi,v_IceDancing_g07_c06.avi,0.93624,0.57048
v_IceDancing_g02_c06.avi,v_IceDancing_g06_c02.avi,0.92840,0.58319
v_IceDancing_g02_c06.avi,v_IceDancing_g06_c05.avi,0.92721,0.54144
v_IceDancing_g02_c06.avi,v_IceDancing_g07_c01.avi,0.92529,0.58061
v_IceDancing_g02_c07.avi,v_IceDancing_g03_c01.avi,0.90348,0.55644
v_IceDancing_g02_c07.avi,v_IceDancing_g06_c02.avi,0.90502,0.52847
v_IceDancing_g02_c07.avi,v_IceDancing_g07_c02.avi,0.91457,0.58985
v_IceDancing_g03_c01.avi,v_IceDancing_g05_c06.avi,0.91477,0.54559
v_IceDancing_g03_c01.avi,v_IceDancing_g06_c01.avi,0.93057,0.59730
v_IceDancing_g03_c01.avi,v_IceDancing_g06_c02.avi,0.94157,0.59388
v_IceDancing_g03_c01.avi,v_IceDancing_g06_c06.avi,0.93030,0.56546
v_IceDancing_g03_c01.avi,v_IceDancing_g07_c01.avi,0.91526,0.52442
v_IceDancing_g03_c01.avi,v_IceDancing_g07_c02.avi,0.91371,0.55282
v_IceDancing_g03_c01.avi,v_IceDancing_g07_c04.avi,0.91365,0.58108
v_IceDancing_g03_c02.avi,v_IceDancing_g04_c01.avi,0.90975,0.53267
v_IceDancing_g03_c02.avi,v_IceDancing_g06_c02.avi,0.94370,0.56537
v_IceDancing_g03_c02.avi,v_IceDancing_g06_c06.avi,0.93244,0.54747
v_IceDancing_g03_c02.avi,v_IceDancing_g07_c02.avi,0.91505,0.56293
v_IceDancing_g03_c02.avi,v_IceDancing_g07_c04.avi,0.94081,0.59615
v_IceDancing_g03_c03.avi,v_IceDancing_g06_c05.avi,0.94282,0.59085
v_IceDancing_g03_c03.avi,v_IceDancing_g06_c06.avi,0.92919,0.51520
v_IceDancing_g03_c04.avi,v_IceDancing_g05_c04.avi,0.90650,0.56144
v_IceDancing_g03_c04.avi,v_IceDancing_g06_c05.avi,0.95481,0.59801
v_IceDancing_g03_c04.avi,v_IceDancing_g06_c06.avi,0.93432,0.57096
v_IceDancing_g03_c05.avi,v_IceDancing_g05_c01.avi,0.91230,0.57487
v_IceDancing_g03_c05.avi,v_IceDancing_g05_c04.avi,0.90057,0.57179
v_IceDancing_g03_c05.avi,v_IceDancing_g05_c06.avi,0.92670,0.53610
v_IceDancing_g03_c05.avi,v_IceDancing_g06_c01.avi,0.91668,0.58361
v_IceDancing_g03_c05.avi,v_IceDancing_g06_c04.avi,0.92109,0.53319
v_IceDancing_g03_c05.avi,v_IceDancing_g06_c05.avi,0.92423,0.52435
v_IceDancing_g03_c05.avi,v_IceDancing_g06_c06.avi,0.90695,0.49970
v_IceDancing_g03_c05.avi,v_IceDancing_g07_c01.avi,0.91316,0.57878
v_IceDancing_g03_c06.avi,v_IceDancing_g04_c01.avi,0.92074,0.58110
v_IceDancing_g03_c06.avi,v_IceDancing_g04_c02.avi,0.91776,0.58408
v_IceDancing_g03_c06.avi,v_IceDancing_g05_c04.avi,0.91752,0.59850
v_IceDancing_g03_c06.avi,v_IceDancing_g06_c01.avi,0.92798,0.56680
v_IceDancing_g03_c06.avi,v_IceDancing_g06_c02.avi,0.93700,0.57035
v_IceDancing_g03_c06.avi,v_IceDancing_g06_c04.avi,0.93568,0.57128
v_IceDancing_g03_c06.avi,v_IceDancing_g06_c05.avi,0.94651,0.51758
v_IceDancing_g03_c06.avi,v_IceDancing_g06_c06.avi,0.92428,0.46265
v_IceDancing_g03_c06.avi,v_IceDancing_g07_c01.avi,0.91990,0.56307
v_IceDancing_g03_c06.avi,v_IceDancing_g07_c06.avi,0.90116,0.59223
v_IceDancing_g04_c01.avi,v_IceDancing_g04_c02.avi,0.97831,0.57531
v_IceDancing_g04_c01.avi,v_IceDancing_g04_c05.avi,0.93611,0.45138
v_IceDancing_g04_c01.avi,v_IceDancing_g05_c01.avi,0.91356,0.59093
v_IceDancing_g04_c01.avi,v_IceDancing_g05_c03.avi,0.91499,0.54884
v_IceDancing_g04_c01.avi,v_IceDancing_g05_c04.avi,0.91468,0.53049
v_IceDancing_g04_c01.avi,v_IceDancing_g05_c05.avi,0.92384,0.55846
v_IceDancing_g04_c01.avi,v_IceDancing_g05_c06.avi,0.91563,0.53585
v_IceDancing_g04_c01.avi,v_IceDancing_g06_c01.avi,0.91052,0.55429
v_IceDancing_g04_c01.avi,v_IceDancing_g06_c02.avi,0.92618,0.44948
v_IceDancing_g04_c01.avi,v_IceDancing_g06_c03.avi,0.92518,0.55076
v_IceDancing_g04_c01.avi,v_IceDancing_g06_c04.avi,0.92273,0.55147
v_IceDancing_g04_c01.avi,v_IceDancing_g06_c05.avi,0.93084,0.45629
v_IceDancing_g04_c01.avi,v_IceDancing_g06_c06.avi,0.92596,0.41866
v_IceDancing_g04_c02.avi,v_IceDancing_g04_c05.avi,0.94115,0.55770
v_IceDancing_g04_c02.avi,v_IceDancing_g05_c04.avi,0.92552,0.58652
v_IceDancing_g04_c02.avi,v_IceDancing_g06_c02.avi,0.92806,0.57946
v_IceDancing_g04_c02.avi,v_IceDancing_g06_c05.avi,0.93552,0.57125
v_IceDancing_g04_c02.avi,v_IceDancing_g06_c06.avi,0.92404,0.47059
v_IceDancing_g04_c04.avi,v_IceDancing_g04_c05.avi,0.91029,0.56827
v_IceDancing_g04_c05.avi,v_IceDancing_g04_c07.avi,0.92394,0.54755
v_IceDancing_g04_c05.avi,v_IceDancing_g06_c01.avi,0.90870,0.55394
v_IceDancing_g04_c05.avi,v_IceDancing_g06_c02.avi,0.91449,0.52591
v_IceDancing_g04_c05.avi,v_IceDancing_g06_c04.avi,0.90578,0.55208
v_IceDancing_g04_c05.avi,v_IceDancing_g06_c05.avi,0.92643,0.54646
v_IceDancing_g04_c05.avi,v_IceDancing_g06_c06.avi,0.92543,0.48159
v_IceDancing_g05_c01.avi,v_IceDancing_g06_c05.avi,0.93176,0.55312
v_IceDancing_g05_c01.avi,v_IceDancing_g06_c06.avi,0.91446,0.50463
v_IceDancing_g05_c01.avi,v_IceDancing_g07_c01.avi,0.90531,0.58228
v_IceDancing_g05_c02.avi,v_IceDancing_g05_c03.avi,0.92944,0.59586
v_IceDancing_g05_c02.avi,v_IceDancing_g05_c04.avi,0.93381,0.52992
v_IceDancing_g05_c02.avi,v_IceDancing_g05_c05.avi,0.93604,0.57209
v_IceDancing_g05_c02.avi,v_IceDancing_g05_c06.avi,0.94352,0.54162
v_IceDancing_g05_c02.avi,v_IceDancing_g06_c02.avi,0.90548,0.50728
v_IceDancing_g05_c02.avi,v_IceDancing_g06_c03.avi,0.90001,0.56943
v_IceDancing_g05_c02.avi,v_IceDancing_g06_c05.avi,0.90965,0.49135
v_IceDancing_g05_c02.avi,v_IceDancing_g06_c06.avi,0.90834,0.58191
v_IceDancing_g05_c03.avi,v_IceDancing_g06_c05.avi,0.93347,0.59152
v_IceDancing_g05_c03.avi,v_IceDancing_g06_c06.avi,0.91140,0.52613
v_IceDancing_g05_c03.avi,v_IceDancing_g07_c01.avi,0.90390,0.59973
v_IceDancing_g05_c04.avi,v_IceDancing_g06_c02.avi,0.91990,0.55190
v_IceDancing_g05_c04.avi,v_IceDancing_g06_c05.avi,0.92342,0.49822
v_IceDancing_g05_c04.avi,v_IceDancing_g06_c06.avi,0.91044,0.41625
v_IceDancing_g05_c05.avi,v_IceDancing_g06_c05.avi,0.92753,0.58023
v_IceDancing_g05_c05.avi,v_IceDancing_g06_c06.avi,0.91618,0.46009
v_IceDancing_g05_c06.avi,v_IceDancing_g06_c02.avi,0.93810,0.54679
v_IceDancing_g05_c06.avi,v_IceDancing_g06_c05.avi,0.94072,0.53099
v_IceDancing_g05_c06.avi,v_IceDancing_g06_c06.avi,0.92005,0.47407
v_IceDancing_g05_c06.avi,v_IceDancing_g07_c01.avi,0.90551,0.51392
v_IceDancing_g06_c02.avi,v_IceDancing_g06_c06.avi,0.96776,0.54934
v_IceDancing_g06_c02.avi,v_IceDancing_g07_c01.avi,0.94111,0.59853
v_IceDancing_g06_c02.avi,v_IceDancing_g07_c02.avi,0.92554,0.54949
v_IceDancing_g06_c03.avi,v_IceDancing_g06_c06.avi,0.95855,0.59867
v_IceDancing_g06_c04.avi,v_IceDancing_g06_c06.avi,0.96422,0.55426
v_IceDancing_g06_c04.avi,v_IceDancing_g07_c02.avi,0.90128,0.55540
v_IceDancing_g06_c05.avi,v_IceDancing_g06_c06.avi,0.97607,0.59280
v_IceDancing_g06_c05.avi,v_IceDancing_g07_c01.avi,0.94204,0.56341
v_IceDancing_g06_c05.avi,v_IceDancing_g07_c02.avi,0.92956,0.51781
v_IceDancing_g06_c05.avi,v_IceDancing_g07_c03.avi,0.93055,0.59427
v_IceDancing_g06_c05.avi,v_IceDancing_g07_c04.avi,0.94267,0.56670
v_IceDancing_g06_c05.avi,v_IceDancing_g07_c07.avi,0.92981,0.56457
v_IceDancing_g06_c06.avi,v_IceDancing_g07_c01.avi,0.92609,0.53462
v_IceDancing_g06_c06.avi,v_IceDancing_g07_c02.avi,0.91214,0.54501
v_IceDancing_g06_c06.avi,v_IceDancing_g07_c03.avi,0.91457,0.54646
v_IceDancing_g06_c06.avi,v_IceDancing_g07_c04.avi,0.92735,0.45625
v_IceDancing_g06_c06.avi,v_IceDancing_g07_c05.avi,0.91010,0.50535
v_IceDancing_g06_c06.avi,v_IceDancing_g07_c06.avi,0.91443,0.53115
v_IceDancing_g06_c06.avi,v_IceDancing_g07_c07.avi,0.91742,0.55128
v_JavelinThrow_g02_c03.avi,v_JavelinThrow_g02_c04.avi,0.96750,0.41215
v_JavelinThrow_g05_c04.avi,v_JavelinThrow_g05_c06.avi,0.92708,0.57819
v_JugglingBalls_g07_c02.avi,v_JugglingBalls_g07_c03.avi,0.94616,0.59110
v_JugglingBalls_g07_c02.avi,v_JugglingBalls_g07_c07.avi,0.93365,0.57569
v_JumpRope_g02_c02.avi,v_JumpRope_g02_c07.avi,0.97341,0.58644
v_JumpingJack_g06_c03.avi,v_JumpingJack_g06_c07.avi,0.91300,0.57981
v_Kayaking_g01_c01.avi,v_Kayaking_g01_c02.avi,0.94710,0.59736
v_Kayaking_g01_c02.avi,v_Kayaking_g01_c06.avi,0.95976,0.51635
v_Kayaking_g01_c03.avi,v_Kayaking_g01_c05.avi,0.94329,0.56984
v_Kayaking_g01_c03.avi,v_Kayaking_g01_c06.avi,0.93894,0.50030
v_Kayaking_g02_c01.avi,v_Kayaking_g02_c04.avi,0.90565,0.44923
v_Kayaking_g02_c01.avi,v_Kayaking_g04_c06.avi,0.90633,0.29432
v_Kayaking_g02_c02.avi,v_Kayaking_g02_c04.avi,0.92922,0.56345
v_Kayaking_g02_c02.avi,v_Kayaking_g04_c02.avi,0.91547,0.47398
v_Kayaking_g02_c02.avi,v_Kayaking_g04_c03.avi,0.91947,0.45191
v_Kayaking_g02_c02.avi,v_Kayaking_g04_c04.avi,0.90009,0.43654
v_Kayaking_g02_c02.avi,v_Kayaking_g04_c06.avi,0.92419,0.33583
v_Kayaking_g02_c02.avi,v_Kayaking_g06_c01.avi,0.91960,0.39919
v_Kayaking_g02_c03.avi,v_Kayaking_g02_c04.avi,0.94395,0.57202
v_Kayaking_g02_c03.avi,v_Kayaking_g06_c01.avi,0.90301,0.33025
v_Kayaking_g02_c04.avi,v_Kayaking_g04_c02.avi,0.90024,0.47057
v_Kayaking_g02_c04.avi,v_Kayaking_g04_c03.avi,0.91503,0.41718
v_Kayaking_g02_c04.avi,v_Kayaking_g04_c05.avi,0.92095,0.41173
v_Kayaking_g02_c04.avi,v_Kayaking_g04_c06.avi,0.91600,0.39839
v_Kayaking_g02_c04.avi,v_Kayaking_g06_c01.avi,0.92252,0.39792
v_Kayaking_g02_c04.avi,v_Kayaking_g06_c02.avi,0.90481,0.32868
v_Kayaking_g02_c04.avi,v_Kayaking_g06_c04.avi,0.90405,0.49353
v_Kayaking_g02_c04.avi,v_Kayaking_g07_c01.avi,0.91339,0.42138
v_Kayaking_g02_c04.avi,v_Kayaking_g07_c03.avi,0.93217,0.50599
v_Kayaking_g02_c04.avi,v_Kayaking_g07_c04.avi,0.91584,0.51136
v_Kayaking_g04_c01.avi,v_Kayaking_g04_c02.avi,0.93108,0.46886
v_Kayaking_g04_c01.avi,v_Kayaking_g04_c04.avi,0.93052,0.51991
v_Kayaking_g04_c01.avi,v_Kayaking_g04_c05.avi,0.92954,0.57940
v_Kayaking_g04_c01.avi,v_Kayaking_g04_c06.avi,0.94035,0.48901
v_Kayaking_g04_c01.avi,v_Kayaking_g04_c07.avi,0.91160,0.47672
v_Kayaking_g04_c01.avi,v_Kayaking_g06_c06.avi,0.92101,0.45835
v_Kayaking_g04_c01.avi,v_Kayaking_g06_c07.avi,0.91055,0.48941
v_Kayaking_g04_c01.avi,v_Kayaking_g07_c01.avi,0.90542,0.36487
v_Kayaking_g04_c01.avi,v_Kayaking_g07_c04.avi,0.90192,0.43992
v_Kayaking_g04_c02.avi,v_Kayaking_g04_c03.avi,0.95325,0.49936
v_Kayaking_g04_c02.avi,v_Kayaking_g04_c04.avi,0.96001,0.52631
v_Kayaking_g04_c02.avi,v_Kayaking_g04_c05.avi,0.90858,0.34659
v_Kayaking_g04_c02.avi,v_Kayaking_g04_c06.avi,0.94941,0.50162
v_Kayaking_g04_c02.avi,v_Kayaking_g06_c01.avi,0.91478,0.43372
v_Kayaking_g04_c02.avi,v_Kayaking_g06_c02.avi,0.90316,0.40938
v_Kayaking_g04_c02.avi,v_Kayaking_g06_c03.avi,0.90877,0.42104
v_Kayaking_g04_c02.avi,v_Kayaking_g06_c06.avi,0.91542,0.36478
v_Kayaking_g04_c02.avi,v_Kayaking_g06_c07.avi,0.91846,0.51809
v_Kayaking_g04_c02.avi,v_Kayaking_g07_c01.avi,0.92848,0.45882
v_Kayaking_g04_c02.avi,v_Kayaking_g07_c02.avi,0.94236,0.43882
v_Kayaking_g04_c02.avi,v_Kayaking_g07_c03.avi,0.92693,0.46011
v_Kayaking_g04_c02.avi,v_Kayaking_g07_c04.avi,0.91242,0.45880
v_Kayaking_g04_c03.avi,v_Kayaking_g04_c05.avi,0.93625,0.55127
v_Kayaking_g04_c03.avi,v_Kayaking_g04_c06.avi,0.96077,0.51928
v_Kayaking_g04_c03.avi,v_Kayaking_g06_c01.avi,0.92212,0.55255
v_Kayaking_g04_c03.avi,v_Kayaking_g06_c02.avi,0.90582,0.52028
v_Kayaking_g04_c03.avi,v_Kayaking_g06_c03.avi,0.91708,0.53279
v_Kayaking_g04_c03.avi,v_Kayaking_g06_c06.avi,0.91799,0.47798
v_Kayaking_g04_c03.avi,v_Kayaking_g06_c07.avi,0.91779,0.50020
v_Kayaking_g04_c03.avi,v_Kayaking_g07_c01.avi,0.91915,0.42355
v_Kayaking_g04_c03.avi,v_Kayaking_g07_c02.avi,0.92680,0.53037
v_Kayaking_g04_c03.avi,v_Kayaking_g07_c03.avi,0.94802,0.56113
v_Kayaking_g04_c03.avi,v_Kayaking_g07_c04.avi,0.91209,0.38372
v_Kayaking_g04_c04.avi,v_Kayaking_g04_c05.avi,0.92821,0.51801
v_Kayaking_g04_c04.avi,v_Kayaking_g04_c06.avi,0.94460,0.57085
v_Kayaking_g04_c04.avi,v_Kayaking_g06_c01.avi,0.92688,0.52961
v_Kayaking_g04_c04.avi,v_Kayaking_g06_c02.avi,0.91943,0.51284
v_Kayaking_g04_c04.avi,v_Kayaking_g06_c03.avi,0.92178,0.52830
v_Kayaking_g04_c04.avi,v_Kayaking_g06_c06.avi,0.92781,0.54345
v_Kayaking_g04_c04.avi,v_Kayaking_g06_c07.avi,0.93281,0.53078
v_Kayaking_g04_c04.avi,v_Kayaking_g07_c01.avi,0.92649,0.50011
v_Kayaking_g04_c04.avi,v_Kayaking_g07_c02.avi,0.93935,0.57217
v_Kayaking_g04_c04.avi,v_Kayaking_g07_c03.avi,0.93535,0.58358
v_Kayaking_g04_c04.avi,v_Kayaking_g07_c04.avi,0.90443,0.49751
v_Kayaking_g04_c05.avi,v_Kayaking_g04_c06.avi,0.93708,0.47679
v_Kayaking_g04_c05.avi,v_Kayaking_g04_c07.avi,0.95228,0.57806
v_Kayaking_g04_c05.avi,v_Kayaking_g06_c05.avi,0.90491,0.52927
v_Kayaking_g04_c05.avi,v_Kayaking_g06_c06.avi,0.91417,0.41421
v_Kayaking_g04_c05.avi,v_Kayaking_g07_c03.avi,0.91632,0.49147
v_Kayaking_g04_c05.avi,v_Kayaking_g07_c04.avi,0.90703,0.32284
v_Kayaking_g04_c06.avi,v_Kayaking_g04_c07.avi,0.90982,0.59454
v_Kayaking_g04_c06.avi,v_Kayaking_g06_c01.avi,0.91438,0.45132
v_Kayaking_g04_c06.avi,v_Kayaking_g06_c03.avi,0.90733,0.45867
v_Kayaking_g04_c06.avi,v_Kayaking_g06_c06.avi,0.91898,0.37075
v_Kayaking_g04_c06.avi,v_Kayaking_g06_c07.avi,0.92070,0.47511
v_Kayaking_g04_c06.avi,v_Kayaking_g07_c01.avi,0.91283,0.36715
v_Kayaking_g04_c06.avi,v_Kayaking_g07_c02.avi,0.91296,0.39940
v_Kayaking_g04_c06.avi,v_Kayaking_g07_c03.avi,0.92386,0.51863
v_Kayaking_g04_c06.avi,v_Kayaking_g07_c04.avi,0.90682,0.45222
v_Kayaking_g05_c01.avi,v_Kayaking_g05_c02.avi,0.95452,0.42325
v_Kayaking_g05_c01.avi,v_Kayaking_g05_c03.avi,0.95339,0.45434
v_Kayaking_g05_c01.avi,v_Kayaking_g05_c04.avi,0.93975,0.43433
v_Kayaking_g05_c01.avi,v_Kayaking_g07_c04.avi,0.91032,0.46972
v_Kayaking_g05_c02.avi,v_Kayaking_g05_c03.avi,0.92416,0.43840
v_Kayaking_g05_c02.avi,v_Kayaking_g05_c04.avi,0.90475,0.45962
v_Kayaking_g05_c02.avi,v_Kayaking_g07_c04.avi,0.90831,0.44329
v_Kayaking_g05_c03.avi,v_Kayaking_g05_c04.avi,0.94845,0.55811
v_Kayaking_g06_c01.avi,v_Kayaking_g06_c06.avi,0.93184,0.45848
v_Kayaking_g06_c01.avi,v_Kayaking_g06_c07.avi,0.94911,0.50284
v_Kayaking_g06_c01.avi,v_Kayaking_g07_c01.avi,0.92273,0.40514
v_Kayaking_g06_c01.avi,v_Kayaking_g07_c02.avi,0.93398,0.47241
v_Kayaking_g06_c01.avi,v_Kayaking_g07_c03.avi,0.93057,0.56114
v_Kayaking_g06_c02.avi,v_Kayaking_g06_c04.avi,0.95151,0.57834
v_Kayaking_g06_c02.avi,v_Kayaking_g06_c06.avi,0.91585,0.50488
v_Kayaking_g06_c02.avi,v_Kayaking_g06_c07.avi,0.94511,0.50099
v_Kayaking_g06_c02.avi,v_Kayaking_g07_c02.avi,0.92373,0.50210
v_Kayaking_g06_c02.avi,v_Kayaking_g07_c03.avi,0.91221,0.49194
v_Kayaking_g06_c03.avi,v_Kayaking_g06_c04.avi,0.95252,0.58829
v_Kayaking_g06_c03.avi,v_Kayaking_g06_c06.avi,0.92903,0.47722
v_Kayaking_g06_c03.avi,v_Kayaking_g06_c07.avi,0.95428,0.49617
v_Kayaking_g06_c03.avi,v_Kayaking_g07_c01.avi,0.90268,0.46130
v_Kayaking_g06_c03.avi,v_Kayaking_g07_c02.avi,0.92322,0.50737
v_Kayaking_g06_c03.avi,v_Kayaking_g07_c03.avi,0.90993,0.50415
v_Kayaking_g06_c06.avi,v_Kayaking_g07_c03.avi,0.90877,0.45349
v_Kayaking_g06_c07.avi,v_Kayaking_g07_c01.avi,0.92075,0.50500
v_Kayaking_g06_c07.avi,v_Kayaking_g07_c02.avi,0.92189,0.52483
v_Kayaking_g06_c07.avi,v_Kayaking_g07_c03.avi,0.90856,0.47384
v_Kayaking_g07_c01.avi,v_Kayaking_g07_c03.avi,0.92804,0.44748
v_Kayaking_g07_c01.avi,v_Kayaking_g07_c04.avi,0.91425,0.44915
v_Kayaking_g07_c02.avi,v_Kayaking_g07_c03.avi,0.93380,0.52680
v_Kayaking_g07_c03.avi,v_Kayaking_g07_c04.avi,0.93077,0.47266
v_LongJump_g05_c01.avi,v_LongJump_g05_c03.avi,0.93421,0.50579
v_LongJump_g05_c01.avi,v_LongJump_g05_c04.avi,0.93329,0.43998
v_LongJump_g05_c02.avi,v_LongJump_g05_c03.avi,0.95019,0.46120
v_LongJump_g05_c02.avi,v_LongJump_g05_c04.avi,0.94281,0.47882
v_LongJump_g05_c02.avi,v_LongJump_g05_c05.avi,0.94933,0.55797
v_LongJump_g05_c03.avi,v_LongJump_g05_c04.avi,0.96132,0.54075
v_LongJump_g05_c04.avi,v_LongJump_g05_c05.avi,0.95753,0.52683
v_LongJump_g06_c01.avi,v_LongJump_g06_c04.avi,0.93254,0.49050
v_LongJump_g06_c02.avi,v_LongJump_g06_c03.avi,0.91745,0.57751
v_LongJump_g06_c02.avi,v_LongJump_g06_c04.avi,0.92391,0.47864
v_LongJump_g07_c01.avi,v_LongJump_g07_c02.avi,0.91580,0.56609
v_LongJump_g07_c01.avi,v_LongJump_g07_c04.avi,0.93531,0.51195
v_LongJump_g07_c01.avi,v_LongJump_g07_c05.avi,0.90435,0.53297
v_LongJump_g07_c02.avi,v_LongJump_g07_c04.avi,0.91230,0.45969
v_LongJump_g07_c03.avi,v_LongJump_g07_c04.avi,0.91274,0.53592
v_Lunges_g01_c01.avi,v_Lunges_g01_c02.avi,0.94773,0.54727
v_Lunges_g01_c01.avi,v_Lunges_g01_c03.avi,0.93325,0.42119
v_Lunges_g01_c01.avi,v_Lunges_g01_c04.avi,0.93711,0.31603
v_Lunges_g01_c01.avi,v_Lunges_g01_c05.avi,0.92487,0.42321
v_Lunges_g01_c01.avi,v_Lunges_g01_c06.avi,0.93203,0.59411
v_Lunges_g01_c02.avi,v_Lunges_g01_c04.avi,0.95397,0.51144
v_Lunges_g01_c02.avi,v_Lunges_g01_c06.avi,0.92401,0.53045
v_Lunges_g01_c03.avi,v_Lunges_g01_c06.avi,0.91688,0.40104
v_Lunges_g01_c04.avi,v_Lunges_g01_c06.avi,0.93997,0.33428
v_Lunges_g01_c05.avi,v_Lunges_g01_c06.avi,0.93006,0.38061
v_Lunges_g03_c02.avi,v_Lunges_g03_c03.avi,0.96255,0.57721
v_Lunges_g03_c02.avi,v_Lunges_g03_c04.avi,0.94686,0.54729
v_Lunges_g05_c01.avi,v_Lunges_g05_c02.avi,0.93107,0.50976
v_Lunges_g05_c01.avi,v_Lunges_g05_c03.avi,0.90414,0.50272
v_Lunges_g05_c01.avi,v_Lunges_g05_c04.avi,0.92729,0.52727
v_Lunges_g05_c02.avi,v_Lunges_g05_c04.avi,0.92104,0.45370
v_Lunges_g06_c04.avi,v_Lunges_g06_c05.avi,0.90025,0.55034
v_Lunges_g06_c04.avi,v_Lunges_g06_c06.avi,0.90199,0.53699
v_Lunges_g06_c05.avi,v_Lunges_g06_c07.avi,0.92538,0.51990
v_MilitaryParade_g01_c02.avi,v_MilitaryParade_g01_c06.avi,0.92684,0.56152
v_MilitaryParade_g01_c04.avi,v_MilitaryParade_g01_c06.avi,0.91752,0.59137
v_MilitaryParade_g02_c01.avi,v_MilitaryParade_g02_c02.avi,0.95497,0.56817
v_MilitaryParade_g02_c01.avi,v_MilitaryParade_g02_c03.avi,0.91788,0.51171
v_MilitaryParade_g02_c01.avi,v_MilitaryParade_g02_c04.avi,0.94263,0.43652
v_MilitaryParade_g02_c02.avi,v_MilitaryParade_g02_c03.avi,0.90030,0.43002
v_MilitaryParade_g02_c02.avi,v_MilitaryParade_g02_c04.avi,0.93248,0.48840
v_MilitaryParade_g02_c02.avi,v_MilitaryParade_g03_c03.avi,0.90629,0.40223
v_MilitaryParade_g02_c02.avi,v_MilitaryParade_g03_c04.avi,0.90344,0.48851
v_MilitaryParade_g02_c04.avi,v_MilitaryParade_g03_c01.avi,0.91340,0.53854
v_MilitaryParade_g02_c04.avi,v_MilitaryParade_g03_c03.avi,0.90889,0.31024
v_MilitaryParade_g03_c01.avi,v_MilitaryParade_g03_c02.avi,0.94323,0.56176
v_MilitaryParade_g03_c01.avi,v_MilitaryParade_g03_c03.avi,0.92835,0.51254
v_MilitaryParade_g03_c01.avi,v_MilitaryParade_g03_c04.avi,0.92579,0.53343
v_MilitaryParade_g03_c02.avi,v_MilitaryParade_g03_c03.avi,0.92375,0.34835
v_MilitaryParade_g03_c03.avi,v_MilitaryParade_g03_c04.avi,0.93092,0.35923
v_MilitaryParade_g05_c01.avi,v_MilitaryParade_g05_c04.avi,0.91544,0.47010
v_MilitaryParade_g06_c01.avi,v_MilitaryParade_g06_c02.avi,0.90585,0.44674
v_MilitaryParade_g06_c01.avi,v_MilitaryParade_g06_c03.avi,0.90925,0.50772
v_MilitaryParade_g06_c01.avi,v_MilitaryParade_g06_c04.avi,0.91213,0.39467
v_MilitaryParade_g06_c02.avi,v_MilitaryParade_g06_c03.avi,0.95394,0.56774
v_MilitaryParade_g06_c02.avi,v_MilitaryParade_g06_c04.avi,0.94907,0.52841
v_MilitaryParade_g07_c02.avi,v_MilitaryParade_g07_c06.avi,0.95539,0.54804
v_Mixing_g01_c01.avi,v_Mixing_g01_c03.avi,0.90426,0.50660
v_Mixing_g02_c01.avi,v_Mixing_g02_c04.avi,0.96497,0.58116
v_MoppingFloor_g01_c01.avi,v_MoppingFloor_g01_c02.avi,0.96647,0.54183
v_MoppingFloor_g01_c01.avi,v_MoppingFloor_g01_c03.avi,0.92179,0.53812
v_MoppingFloor_g01_c01.avi,v_MoppingFloor_g01_c04.avi,0.93056,0.53475
v_MoppingFloor_g02_c01.avi,v_MoppingFloor_g02_c04.avi,0.90483,0.52660
v_MoppingFloor_g02_c01.avi,v_MoppingFloor_g02_c05.avi,0.92252,0.53009
v_MoppingFloor_g02_c02.avi,v_MoppingFloor_g02_c04.avi,0.91019,0.53736
v_MoppingFloor_g02_c02.avi,v_MoppingFloor_g02_c05.avi,0.92884,0.43302
v_MoppingFloor_g02_c03.avi,v_MoppingFloor_g02_c04.avi,0.92613,0.45247
v_MoppingFloor_g02_c03.avi,v_MoppingFloor_g02_c05.avi,0.92161,0.46063
v_MoppingFloor_g03_c01.avi,v_MoppingFloor_g03_c02.avi,0.94089,0.59819
v_MoppingFloor_g07_c01.avi,v_MoppingFloor_g07_c04.avi,0.91624,0.54317
v_MoppingFloor_g07_c02.avi,v_MoppingFloor_g07_c04.avi,0.91457,0.51526
v_MoppingFloor_g07_c03.avi,v_MoppingFloor_g07_c04.avi,0.90299,0.59072
v_Nunchucks_g02_c02.avi,v_Nunchucks_g02_c05.avi,0.94256,0.52489
v_Nunchucks_g02_c03.avi,v_Nunchucks_g02_c05.avi,0.94925,0.59336
v_Nunchucks_g06_c01.avi,v_Nunchucks_g06_c02.avi,0.92630,0.58307
v_Nunchucks_g06_c01.avi,v_Nunchucks_g06_c03.avi,0.96437,0.55327
v_Nunchucks_g06_c01.avi,v_Nunchucks_g06_c04.avi,0.95005,0.57997
v_Nunchucks_g06_c02.avi,v_Nunchucks_g06_c03.avi,0.94552,0.54784
v_Nunchucks_g06_c02.avi,v_Nunchucks_g06_c04.avi,0.90415,0.58018
v_Nunchucks_g06_c03.avi,v_Nunchucks_g06_c04.avi,0.93436,0.53072
v_ParallelBars_g01_c01.avi,v_ParallelBars_g01_c04.avi,0.90297,0.51874
